userId	geneSymbol	geneName	entrezgene	score	gLink
DUSP1	DUSP1	dual specificity phosphatase 1	1843	0.43921049441772	https://www.ncbi.nlm.nih.gov/gene/?term=1843
DUSP10	DUSP10	dual specificity phosphatase 10	11221	-0.36555478677172	https://www.ncbi.nlm.nih.gov/gene/?term=11221
DUSP11	DUSP11	dual specificity phosphatase 11	8446	-0.043003745536309	https://www.ncbi.nlm.nih.gov/gene/?term=8446
DUSP12	DUSP12	dual specificity phosphatase 12	11266	-0.097303886973577	https://www.ncbi.nlm.nih.gov/gene/?term=11266
DUSP13	DUSP13	dual specificity phosphatase 13	51207	-0.052049286004263	https://www.ncbi.nlm.nih.gov/gene/?term=51207
DUSP14	DUSP14	dual specificity phosphatase 14	11072	0.31993356092919	https://www.ncbi.nlm.nih.gov/gene/?term=11072
DUSP15	DUSP15	dual specificity phosphatase 15	128853	0.33847345271981	https://www.ncbi.nlm.nih.gov/gene/?term=128853
DUSP16	DUSP16	dual specificity phosphatase 16	80824	0.34294980798845	https://www.ncbi.nlm.nih.gov/gene/?term=80824
DUSP18	DUSP18	dual specificity phosphatase 18	150290	0.099684085311954	https://www.ncbi.nlm.nih.gov/gene/?term=150290
DUSP19	DUSP19	dual specificity phosphatase 19	142679	0.57879954484873	https://www.ncbi.nlm.nih.gov/gene/?term=142679
DUSP2	DUSP2	dual specificity phosphatase 2	1844	-0.033074039070873	https://www.ncbi.nlm.nih.gov/gene/?term=1844
DUSP21	DUSP21	dual specificity phosphatase 21	63904	-0.1724511398526	https://www.ncbi.nlm.nih.gov/gene/?term=63904
DUSP22	DUSP22	dual specificity phosphatase 22	56940	0.078915789175623	https://www.ncbi.nlm.nih.gov/gene/?term=56940
DUSP23	DUSP23	dual specificity phosphatase 23	54935	-0.5792112364794	https://www.ncbi.nlm.nih.gov/gene/?term=54935
DUSP26	DUSP26	dual specificity phosphatase 26	78986	0.62114913219327	https://www.ncbi.nlm.nih.gov/gene/?term=78986
DUSP27	DUSP27	dual specificity phosphatase 27, atypical	92235	0.17105352007737	https://www.ncbi.nlm.nih.gov/gene/?term=92235
DUSP28	DUSP28	dual specificity phosphatase 28	285193	-0.10764400044045	https://www.ncbi.nlm.nih.gov/gene/?term=285193
DUSP3	DUSP3	dual specificity phosphatase 3	1845	0.40510145565742	https://www.ncbi.nlm.nih.gov/gene/?term=1845
DUSP4	DUSP4	dual specificity phosphatase 4	1846	-0.5291563610191	https://www.ncbi.nlm.nih.gov/gene/?term=1846
DUSP5	DUSP5	dual specificity phosphatase 5	1847	0.080880571471587	https://www.ncbi.nlm.nih.gov/gene/?term=1847
DUSP6	DUSP6	dual specificity phosphatase 6	1848	-0.27775257812158	https://www.ncbi.nlm.nih.gov/gene/?term=1848
DUSP7	DUSP7	dual specificity phosphatase 7	1849	-0.045951659843266	https://www.ncbi.nlm.nih.gov/gene/?term=1849
DUSP8	DUSP8	dual specificity phosphatase 8	1850	0.025679611402206	https://www.ncbi.nlm.nih.gov/gene/?term=1850
DUSP9	DUSP9	dual specificity phosphatase 9	1852	-0.38188956601117	https://www.ncbi.nlm.nih.gov/gene/?term=1852
DUT	DUT	deoxyuridine triphosphatase	1854	-0.06828288041409	https://www.ncbi.nlm.nih.gov/gene/?term=1854
DUXA	DUXA	double homeobox A	503835	-0.03426293898092	https://www.ncbi.nlm.nih.gov/gene/?term=503835
DVL1	DVL1	dishevelled segment polarity protein 1	1855	-0.45123004414171	https://www.ncbi.nlm.nih.gov/gene/?term=1855
DVL2	DVL2	dishevelled segment polarity protein 2	1856	0.37252163569925	https://www.ncbi.nlm.nih.gov/gene/?term=1856
DVL3	DVL3	dishevelled segment polarity protein 3	1857	0.032299291060696	https://www.ncbi.nlm.nih.gov/gene/?term=1857
DYDC1	DYDC1	DPY30 domain containing 1	143241	-0.045152033971725	https://www.ncbi.nlm.nih.gov/gene/?term=143241
DYDC2	DYDC2	DPY30 domain containing 2	84332	0.15745502167507	https://www.ncbi.nlm.nih.gov/gene/?term=84332
DYM	DYM	dymeclin	54808	0.16735048974204	https://www.ncbi.nlm.nih.gov/gene/?term=54808
DYNC1H1	DYNC1H1	dynein cytoplasmic 1 heavy chain 1	1778	0.33315590638311	https://www.ncbi.nlm.nih.gov/gene/?term=1778
DYNC1I1	DYNC1I1	dynein cytoplasmic 1 intermediate chain 1	1780	0.71522743750695	https://www.ncbi.nlm.nih.gov/gene/?term=1780
DYNC1I2	DYNC1I2	dynein cytoplasmic 1 intermediate chain 2	1781	0.1111268101403	https://www.ncbi.nlm.nih.gov/gene/?term=1781
DYNC1LI1	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1	51143	0.33088295762515	https://www.ncbi.nlm.nih.gov/gene/?term=51143
DYNC1LI2	DYNC1LI2	dynein cytoplasmic 1 light intermediate chain 2	1783	0.15520262983921	https://www.ncbi.nlm.nih.gov/gene/?term=1783
DYNC2H1	DYNC2H1	dynein cytoplasmic 2 heavy chain 1	79659	0.41779775240537	https://www.ncbi.nlm.nih.gov/gene/?term=79659
DYNC2LI1	DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1	51626	0.14950407774698	https://www.ncbi.nlm.nih.gov/gene/?term=51626
DYNLL1	DYNLL1	dynein light chain LC8-type 1	8655	-0.19108901457985	https://www.ncbi.nlm.nih.gov/gene/?term=8655
DYNLL2	DYNLL2	dynein light chain LC8-type 2	140735	0.50846510064385	https://www.ncbi.nlm.nih.gov/gene/?term=140735
DYNLRB1	DYNLRB1	dynein light chain roadblock-type 1	83658	-0.2486120049173	https://www.ncbi.nlm.nih.gov/gene/?term=83658
DYNLRB2	DYNLRB2	dynein light chain roadblock-type 2	83657	0.31503319935975	https://www.ncbi.nlm.nih.gov/gene/?term=83657
DYNLT1	DYNLT1	dynein light chain Tctex-type 1	6993	-0.32956404541792	https://www.ncbi.nlm.nih.gov/gene/?term=6993
DYNLT3	DYNLT3	dynein light chain Tctex-type 3	6990	-0.020764103101764	https://www.ncbi.nlm.nih.gov/gene/?term=6990
DYRK1A	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	1859	0.36722626618022	https://www.ncbi.nlm.nih.gov/gene/?term=1859
DYRK1B	DYRK1B	dual specificity tyrosine phosphorylation regulated kinase 1B	9149	0.15528907835516	https://www.ncbi.nlm.nih.gov/gene/?term=9149
DYRK2	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2	8445	0.14524322502123	https://www.ncbi.nlm.nih.gov/gene/?term=8445
DYRK3	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3	8444	0.26984175826947	https://www.ncbi.nlm.nih.gov/gene/?term=8444
DYRK4	DYRK4	dual specificity tyrosine phosphorylation regulated kinase 4	8798	-0.017427512257433	https://www.ncbi.nlm.nih.gov/gene/?term=8798
DYSF	DYSF	dysferlin	8291	0.47996773244769	https://www.ncbi.nlm.nih.gov/gene/?term=8291
DZIP1	DZIP1	DAZ interacting zinc finger protein 1	22873	0.62926490697486	https://www.ncbi.nlm.nih.gov/gene/?term=22873
DZIP1L	DZIP1L	DAZ interacting zinc finger protein 1 like	199221	-0.0016436813881626	https://www.ncbi.nlm.nih.gov/gene/?term=199221
DZIP3	DZIP3	DAZ interacting zinc finger protein 3	9666	0.6429000735133	https://www.ncbi.nlm.nih.gov/gene/?term=9666
E2F1	E2F1	E2F transcription factor 1	1869	-0.54483867245262	https://www.ncbi.nlm.nih.gov/gene/?term=1869
E2F2	E2F2	E2F transcription factor 2	1870	-0.37970910964211	https://www.ncbi.nlm.nih.gov/gene/?term=1870
E2F3	E2F3	E2F transcription factor 3	1871	-0.13987982094179	https://www.ncbi.nlm.nih.gov/gene/?term=1871
E2F4	E2F4	E2F transcription factor 4	1874	-0.38848493320061	https://www.ncbi.nlm.nih.gov/gene/?term=1874
E2F5	E2F5	E2F transcription factor 5	1875	0.21866377173314	https://www.ncbi.nlm.nih.gov/gene/?term=1875
E2F6	E2F6	E2F transcription factor 6	1876	0.34350626693487	https://www.ncbi.nlm.nih.gov/gene/?term=1876
E2F7	E2F7	E2F transcription factor 7	144455	-0.38742508899016	https://www.ncbi.nlm.nih.gov/gene/?term=144455
E2F8	E2F8	E2F transcription factor 8	79733	-0.49866181183737	https://www.ncbi.nlm.nih.gov/gene/?term=79733
E4F1	E4F1	E4F transcription factor 1	1877	-0.35829021367081	https://www.ncbi.nlm.nih.gov/gene/?term=1877
EAF1	EAF1	ELL associated factor 1	85403	0.22108276681781	https://www.ncbi.nlm.nih.gov/gene/?term=85403
EAF2	EAF2	ELL associated factor 2	55840	-0.019217538431311	https://www.ncbi.nlm.nih.gov/gene/?term=55840
EAPP	EAPP	E2F associated phosphoprotein	55837	0.048406304689996	https://www.ncbi.nlm.nih.gov/gene/?term=55837
EARS2	EARS2	glutamyl-tRNA synthetase 2, mitochondrial	124454	-0.20641018879046	https://www.ncbi.nlm.nih.gov/gene/?term=124454
EBAG9	EBAG9	estrogen receptor binding site associated, antigen, 9	9166	0.22882644995671	https://www.ncbi.nlm.nih.gov/gene/?term=9166
EBF1	EBF1	EBF transcription factor 1	1879	0.53188214657742	https://www.ncbi.nlm.nih.gov/gene/?term=1879
EBF2	EBF2	EBF transcription factor 2	64641	0.56753975934596	https://www.ncbi.nlm.nih.gov/gene/?term=64641
EBF3	EBF3	EBF transcription factor 3	253738	0.57150934219429	https://www.ncbi.nlm.nih.gov/gene/?term=253738
EBF4	EBF4	EBF family member 4	57593	0.35757622862429	https://www.ncbi.nlm.nih.gov/gene/?term=57593
EBI3	EBI3	Epstein-Barr virus induced 3	10148	0.31937065487377	https://www.ncbi.nlm.nih.gov/gene/?term=10148
EBNA1BP2	EBNA1BP2	EBNA1 binding protein 2	10969	-0.28207109494866	https://www.ncbi.nlm.nih.gov/gene/?term=10969
EBP	EBP	EBP, cholestenol delta-isomerase	10682	-0.76439797822748	https://www.ncbi.nlm.nih.gov/gene/?term=10682
EBPL	EBPL	EBP like	84650	-0.33704764512724	https://www.ncbi.nlm.nih.gov/gene/?term=84650
ECD	ECD	ecdysoneless cell cycle regulator	11319	0.0039993918116515	https://www.ncbi.nlm.nih.gov/gene/?term=11319
ECE1	ECE1	endothelin converting enzyme 1	1889	0.2756242870746	https://www.ncbi.nlm.nih.gov/gene/?term=1889
ECE2	ECE2	endothelin converting enzyme 2	9718	-0.12683149872815	https://www.ncbi.nlm.nih.gov/gene/?term=9718
ECEL1	ECEL1	endothelin converting enzyme like 1	9427	0.45119642284344	https://www.ncbi.nlm.nih.gov/gene/?term=9427
ECH1	ECH1	enoyl-CoA hydratase 1	1891	-0.27441767690834	https://www.ncbi.nlm.nih.gov/gene/?term=1891
ECHDC1	ECHDC1	ethylmalonyl-CoA decarboxylase 1	55862	0.16104350785047	https://www.ncbi.nlm.nih.gov/gene/?term=55862
ECHDC2	ECHDC2	enoyl-CoA hydratase domain containing 2	55268	-0.086162055934546	https://www.ncbi.nlm.nih.gov/gene/?term=55268
ECHDC3	ECHDC3	enoyl-CoA hydratase domain containing 3	79746	0.4411731791769	https://www.ncbi.nlm.nih.gov/gene/?term=79746
ECHS1	ECHS1	enoyl-CoA hydratase, short chain 1	1892	-0.46283505495428	https://www.ncbi.nlm.nih.gov/gene/?term=1892
ECM1	ECM1	extracellular matrix protein 1	1893	-0.38326446914675	https://www.ncbi.nlm.nih.gov/gene/?term=1893
ECM2	ECM2	NA	1842	0.5103874924733	https://www.ncbi.nlm.nih.gov/gene/?term=1842
ECSCR	ECSCR	endothelial cell surface expressed chemotaxis and apoptosis regulator	641700	0.47586158825781	https://www.ncbi.nlm.nih.gov/gene/?term=641700
ECSIT	ECSIT	ECSIT signalling integrator	51295	-0.11284361167657	https://www.ncbi.nlm.nih.gov/gene/?term=51295
ECT2	ECT2	epithelial cell transforming 2	1894	-0.45986034563166	https://www.ncbi.nlm.nih.gov/gene/?term=1894
ECT2L	ECT2L	epithelial cell transforming 2 like	345930	0.1602545625134	https://www.ncbi.nlm.nih.gov/gene/?term=345930
EDA	EDA	ectodysplasin A	1896	0.65275328930039	https://www.ncbi.nlm.nih.gov/gene/?term=1896
EDA2R	EDA2R	ectodysplasin A2 receptor	60401	0.53972757759954	https://www.ncbi.nlm.nih.gov/gene/?term=60401
EDAR	EDAR	ectodysplasin A receptor	10913	-0.20981492465957	https://www.ncbi.nlm.nih.gov/gene/?term=10913
EDARADD	EDARADD	EDAR associated death domain	128178	0.62135070054068	https://www.ncbi.nlm.nih.gov/gene/?term=128178
EDC3	EDC3	enhancer of mRNA decapping 3	80153	0.19070247581405	https://www.ncbi.nlm.nih.gov/gene/?term=80153
EDC4	EDC4	enhancer of mRNA decapping 4	23644	-0.30563622467752	https://www.ncbi.nlm.nih.gov/gene/?term=23644
EDDM3A	EDDM3A	epididymal protein 3A	10876	0.186466908638	https://www.ncbi.nlm.nih.gov/gene/?term=10876
EDDM3B	EDDM3B	epididymal protein 3B	64184	-0.034868516597666	https://www.ncbi.nlm.nih.gov/gene/?term=64184
EDEM1	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1	9695	-0.0014941080276432	https://www.ncbi.nlm.nih.gov/gene/?term=9695
EDEM2	EDEM2	ER degradation enhancing alpha-mannosidase like protein 2	55741	-0.29979145532503	https://www.ncbi.nlm.nih.gov/gene/?term=55741
EDEM3	EDEM3	ER degradation enhancing alpha-mannosidase like protein 3	80267	-0.15032993061395	https://www.ncbi.nlm.nih.gov/gene/?term=80267
EDF1	EDF1	endothelial differentiation related factor 1	8721	-0.3866305113969	https://www.ncbi.nlm.nih.gov/gene/?term=8721
EDIL3	EDIL3	EGF like repeats and discoidin domains 3	10085	0.4570495480541	https://www.ncbi.nlm.nih.gov/gene/?term=10085
EDN1	EDN1	endothelin 1	1906	-0.023933451682561	https://www.ncbi.nlm.nih.gov/gene/?term=1906
EDN2	EDN2	endothelin 2	1907	-0.28778799328266	https://www.ncbi.nlm.nih.gov/gene/?term=1907
EDN3	EDN3	endothelin 3	1908	0.30099350603692	https://www.ncbi.nlm.nih.gov/gene/?term=1908
EDNRA	EDNRA	endothelin receptor type A	1909	0.23302835664718	https://www.ncbi.nlm.nih.gov/gene/?term=1909
EDNRB	EDNRB	endothelin receptor type B	1910	0.60146435225853	https://www.ncbi.nlm.nih.gov/gene/?term=1910
EEA1	EEA1	early endosome antigen 1	8411	0.56522006102971	https://www.ncbi.nlm.nih.gov/gene/?term=8411
EED	EED	embryonic ectoderm development	8726	-0.17782357408211	https://www.ncbi.nlm.nih.gov/gene/?term=8726
EEF1A1	EEF1A1	eukaryotic translation elongation factor 1 alpha 1	1915	0.15033439265053	https://www.ncbi.nlm.nih.gov/gene/?term=1915
EEF1A1P9	EEF1A1P9	eukaryotic translation elongation factor 1 alpha 1 pseudogene 9	441032	0.29060812627824	https://www.ncbi.nlm.nih.gov/gene/?term=441032
EEF1A2	EEF1A2	eukaryotic translation elongation factor 1 alpha 2	1917	0.30964862986973	https://www.ncbi.nlm.nih.gov/gene/?term=1917
EEF1B2	EEF1B2	eukaryotic translation elongation factor 1 beta 2	1933	-0.19094594241672	https://www.ncbi.nlm.nih.gov/gene/?term=1933
EEF1D	EEF1D	eukaryotic translation elongation factor 1 delta	1936	-0.40589125038767	https://www.ncbi.nlm.nih.gov/gene/?term=1936
EEF1DP3	EEF1DP3	eukaryotic translation elongation factor 1 delta pseudogene 3	196549	-0.27977791188056	https://www.ncbi.nlm.nih.gov/gene/?term=196549
EEF1E1	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1	9521	-0.020016933745974	https://www.ncbi.nlm.nih.gov/gene/?term=9521
EEF1G	EEF1G	eukaryotic translation elongation factor 1 gamma	1937	-0.26367637687251	https://www.ncbi.nlm.nih.gov/gene/?term=1937
EEF2	EEF2	eukaryotic translation elongation factor 2	1938	0.081009943577667	https://www.ncbi.nlm.nih.gov/gene/?term=1938
EEF2K	EEF2K	NA	29904	-0.1638577913184	https://www.ncbi.nlm.nih.gov/gene/?term=29904
EEFSEC	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific	60678	-0.3553409053883	https://www.ncbi.nlm.nih.gov/gene/?term=60678
EEPD1	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1	80820	-0.24145184851439	https://www.ncbi.nlm.nih.gov/gene/?term=80820
EFCAB1	EFCAB1	EF-hand calcium binding domain 1	79645	-0.034946522241521	https://www.ncbi.nlm.nih.gov/gene/?term=79645
EFCAB10	EFCAB10	EF-hand calcium binding domain 10	100130771	0.13863597528801	https://www.ncbi.nlm.nih.gov/gene/?term=100130771
EFCAB2	EFCAB2	EF-hand calcium binding domain 2	84288	0.35098866837009	https://www.ncbi.nlm.nih.gov/gene/?term=84288
EFCAB3	EFCAB3	EF-hand calcium binding domain 3	146779	0.060404099350964	https://www.ncbi.nlm.nih.gov/gene/?term=146779
EFCAB5	EFCAB5	EF-hand calcium binding domain 5	374786	0.20624311872898	https://www.ncbi.nlm.nih.gov/gene/?term=374786
EFCAB6	EFCAB6	EF-hand calcium binding domain 6	64800	0.44374928624457	https://www.ncbi.nlm.nih.gov/gene/?term=64800
EFCAB7	EFCAB7	EF-hand calcium binding domain 7	84455	0.5594336533833	https://www.ncbi.nlm.nih.gov/gene/?term=84455
EFEMP1	EFEMP1	EGF containing fibulin extracellular matrix protein 1	2202	0.38302354020312	https://www.ncbi.nlm.nih.gov/gene/?term=2202
EFEMP2	EFEMP2	EGF containing fibulin extracellular matrix protein 2	30008	0.1436019887377	https://www.ncbi.nlm.nih.gov/gene/?term=30008
EFHB	EFHB	EF-hand domain family member B	151651	0.32688409261024	https://www.ncbi.nlm.nih.gov/gene/?term=151651
EFHC1	EFHC1	EF-hand domain containing 1	114327	0.2292007043831	https://www.ncbi.nlm.nih.gov/gene/?term=114327
EFHC2	EFHC2	EF-hand domain containing 2	80258	0.27051409396894	https://www.ncbi.nlm.nih.gov/gene/?term=80258
EFHD1	EFHD1	EF-hand domain family member D1	80303	0.37100749821173	https://www.ncbi.nlm.nih.gov/gene/?term=80303
EFHD2	EFHD2	EF-hand domain family member D2	79180	-0.6937446289035	https://www.ncbi.nlm.nih.gov/gene/?term=79180
EFNA1	EFNA1	ephrin A1	1942	-0.61356989086838	https://www.ncbi.nlm.nih.gov/gene/?term=1942
EFNA2	EFNA2	ephrin A2	1943	-0.36532502005121	https://www.ncbi.nlm.nih.gov/gene/?term=1943
EFNA3	EFNA3	ephrin A3	1944	-0.46203309500786	https://www.ncbi.nlm.nih.gov/gene/?term=1944
EFNA4	EFNA4	ephrin A4	1945	-0.75262420495387	https://www.ncbi.nlm.nih.gov/gene/?term=1945
EFNA5	EFNA5	ephrin A5	1946	-0.11667648418321	https://www.ncbi.nlm.nih.gov/gene/?term=1946
EFNB1	EFNB1	ephrin B1	1947	-0.64972987261815	https://www.ncbi.nlm.nih.gov/gene/?term=1947
EFNB2	EFNB2	ephrin B2	1948	-0.32017185561338	https://www.ncbi.nlm.nih.gov/gene/?term=1948
EFNB3	EFNB3	ephrin B3	1949	0.73838563570224	https://www.ncbi.nlm.nih.gov/gene/?term=1949
EFR3A	EFR3A	EFR3 homolog A	23167	0.34326123733701	https://www.ncbi.nlm.nih.gov/gene/?term=23167
EFR3B	EFR3B	EFR3 homolog B	22979	0.75555677932053	https://www.ncbi.nlm.nih.gov/gene/?term=22979
EFS	EFS	embryonal Fyn-associated substrate	10278	0.29434817391168	https://www.ncbi.nlm.nih.gov/gene/?term=10278
EFTUD2	EFTUD2	elongation factor Tu GTP binding domain containing 2	9343	-0.45127828347005	https://www.ncbi.nlm.nih.gov/gene/?term=9343
EGF	EGF	epidermal growth factor	1950	0.071755571050754	https://www.ncbi.nlm.nih.gov/gene/?term=1950
EGFL6	EGFL6	EGF like domain multiple 6	25975	0.26684881964469	https://www.ncbi.nlm.nih.gov/gene/?term=25975
EGFL7	EGFL7	EGF like domain multiple 7	51162	0.35425172947374	https://www.ncbi.nlm.nih.gov/gene/?term=51162
EGFL8	EGFL8	EGF like domain multiple 8	80864	-0.059644857172378	https://www.ncbi.nlm.nih.gov/gene/?term=80864
EGFLAM	EGFLAM	EGF like, fibronectin type III and laminin G domains	133584	0.51089778752694	https://www.ncbi.nlm.nih.gov/gene/?term=133584
EGFR	EGFR	epidermal growth factor receptor	1956	-0.21811407129885	https://www.ncbi.nlm.nih.gov/gene/?term=1956
EGLN1	EGLN1	egl-9 family hypoxia inducible factor 1	54583	0.035651423377155	https://www.ncbi.nlm.nih.gov/gene/?term=54583
EGLN2	EGLN2	egl-9 family hypoxia inducible factor 2	112398	-0.13689121104265	https://www.ncbi.nlm.nih.gov/gene/?term=112398
EGLN3	EGLN3	egl-9 family hypoxia inducible factor 3	112399	-0.44557621331072	https://www.ncbi.nlm.nih.gov/gene/?term=112399
EGOT	EGOT	eosinophil granule ontogeny transcript	100126791	-0.12472814410288	https://www.ncbi.nlm.nih.gov/gene/?term=100126791
EGR1	EGR1	early growth response 1	1958	0.34612093643888	https://www.ncbi.nlm.nih.gov/gene/?term=1958
EGR2	EGR2	early growth response 2	1959	0.44563630107712	https://www.ncbi.nlm.nih.gov/gene/?term=1959
EGR3	EGR3	early growth response 3	1960	0.43764821013154	https://www.ncbi.nlm.nih.gov/gene/?term=1960
EGR4	EGR4	early growth response 4	1961	0.1792941439403	https://www.ncbi.nlm.nih.gov/gene/?term=1961
EHBP1	EHBP1	EH domain binding protein 1	23301	0.35422395921008	https://www.ncbi.nlm.nih.gov/gene/?term=23301
EHBP1L1	EHBP1L1	EH domain binding protein 1 like 1	254102	-0.23025035672817	https://www.ncbi.nlm.nih.gov/gene/?term=254102
EHD1	EHD1	EH domain containing 1	10938	-0.42997294034441	https://www.ncbi.nlm.nih.gov/gene/?term=10938
EHD2	EHD2	EH domain containing 2	30846	-0.093783470412611	https://www.ncbi.nlm.nih.gov/gene/?term=30846
EHD3	EHD3	EH domain containing 3	30845	0.70905282441401	https://www.ncbi.nlm.nih.gov/gene/?term=30845
EHD4	EHD4	EH domain containing 4	30844	-6.8780270076529e-4	https://www.ncbi.nlm.nih.gov/gene/?term=30844
EHF	EHF	ETS homologous factor	26298	-0.290877122059	https://www.ncbi.nlm.nih.gov/gene/?term=26298
EHHADH	EHHADH	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase	1962	9.6412082242474e-4	https://www.ncbi.nlm.nih.gov/gene/?term=1962
EHMT1	EHMT1	euchromatic histone lysine methyltransferase 1	79813	-0.00598070786078	https://www.ncbi.nlm.nih.gov/gene/?term=79813
EHMT2	EHMT2	euchromatic histone lysine methyltransferase 2	10919	-0.11316126062451	https://www.ncbi.nlm.nih.gov/gene/?term=10919
EI24	EI24	EI24, autophagy associated transmembrane protein	9538	-0.3035193175831	https://www.ncbi.nlm.nih.gov/gene/?term=9538
EID1	EID1	EP300 interacting inhibitor of differentiation 1	23741	0.77394815328574	https://www.ncbi.nlm.nih.gov/gene/?term=23741
EID2	EID2	EP300 interacting inhibitor of differentiation 2	163126	0.38150436671894	https://www.ncbi.nlm.nih.gov/gene/?term=163126
EID2B	EID2B	EP300 interacting inhibitor of differentiation 2B	126272	0.56042406226596	https://www.ncbi.nlm.nih.gov/gene/?term=126272
EID3	EID3	EP300 interacting inhibitor of differentiation 3	493861	0.7853204908271	https://www.ncbi.nlm.nih.gov/gene/?term=493861
EIF1	EIF1	eukaryotic translation initiation factor 1	10209	-0.029929354563878	https://www.ncbi.nlm.nih.gov/gene/?term=10209
EIF1AD	EIF1AD	eukaryotic translation initiation factor 1A domain containing	84285	-0.1607564141175	https://www.ncbi.nlm.nih.gov/gene/?term=84285
EIF1AX	EIF1AX	eukaryotic translation initiation factor 1A X-linked	1964	-0.080715165285756	https://www.ncbi.nlm.nih.gov/gene/?term=1964
EIF1AY	EIF1AY	eukaryotic translation initiation factor 1A Y-linked	9086	0.33020836415529	https://www.ncbi.nlm.nih.gov/gene/?term=9086
EIF1B	EIF1B	eukaryotic translation initiation factor 1B	10289	0.34823292697984	https://www.ncbi.nlm.nih.gov/gene/?term=10289
EIF2A	EIF2A	eukaryotic translation initiation factor 2A	83939	-0.20842702801166	https://www.ncbi.nlm.nih.gov/gene/?term=83939
EIF2AK1	EIF2AK1	eukaryotic translation initiation factor 2 alpha kinase 1	27102	-0.59463433105012	https://www.ncbi.nlm.nih.gov/gene/?term=27102
